Region,Month and Year,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,Total Selected Miscellaneous Offences
Mandurah,Jan-20,1,0,0,0,1,28,25,3,8,8,0,183,17,166,108,38,68,2,33,27,6,32,11,21,3,1,2,15,2,13,411,278,200,78,58,821,240,185,170,225,1,0,263,55,208,22,9,11,2,1442,1853,225,34,112,65,13,1,37,34,3,64,326,16,251,0,237,14,127,100,6,21,394
Mandurah,Feb-20,3,0,0,1,2,27,20,7,11,6,5,183,28,155,115,34,75,6,27,21,6,28,14,14,3,0,3,17,4,13,414,229,175,54,72,759,216,156,141,246,0,0,248,54,194,10,8,2,0,1318,1732,142,4,82,48,5,3,19,16,3,35,196,15,136,1,113,22,149,118,7,24,300
Mandurah,Mar-20,1,0,1,0,0,31,22,9,9,7,2,205,23,182,120,38,79,3,24,23,1,30,10,20,3,1,2,12,0,12,435,200,135,65,53,681,150,139,162,228,2,0,242,50,192,20,9,11,0,1196,1631,219,9,116,75,16,3,25,23,2,43,287,17,115,0,89,26,100,76,11,13,232
Mandurah,Apr-20,1,0,1,0,0,28,18,10,17,17,0,153,17,136,74,23,44,7,24,20,4,32,11,21,5,0,5,15,1,14,349,161,117,44,40,434,103,106,94,131,0,0,200,49,151,5,0,5,0,840,1189,272,16,144,94,14,4,32,31,1,50,354,17,142,4,130,8,117,86,8,23,276
Mandurah,May-20,3,0,1,2,0,82,58,24,15,15,0,165,25,140,95,31,51,13,25,21,4,26,15,11,3,1,2,10,4,6,424,143,118,25,47,439,85,118,114,122,0,0,183,42,141,5,0,4,1,817,1241,219,12,116,80,8,3,22,21,1,38,279,16,110,0,94,16,92,62,14,16,218
Mandurah,Jun-20,1,0,1,0,0,61,46,15,13,10,3,159,22,137,118,43,68,7,25,21,4,26,14,12,4,0,4,8,0,8,415,143,107,36,35,450,143,98,82,125,2,0,173,37,136,3,0,3,0,804,1219,238,21,125,80,6,6,28,27,1,27,293,18,110,2,98,10,122,87,15,20,250
Mandurah,Jul-20,1,1,0,0,0,67,33,34,16,16,0,154,13,141,93,26,62,5,21,18,3,23,10,13,3,1,2,7,0,7,385,125,103,22,24,417,117,109,76,113,2,0,197,43,154,6,0,6,0,769,1154,203,10,104,75,4,10,13,13,0,31,247,15,132,2,118,12,140,103,16,21,287
Mandurah,Aug-20,6,0,5,0,1,45,40,5,38,36,2,162,28,134,93,35,51,7,12,10,2,27,20,7,1,0,1,13,0,13,397,112,86,26,44,317,55,102,70,90,0,0,224,40,184,7,0,7,0,704,1101,191,14,101,65,9,2,12,10,2,29,232,22,112,0,105,7,118,85,23,10,252
Mandurah,Sep-20,0,0,0,0,0,49,41,8,18,18,0,184,30,154,86,27,56,3,32,28,4,23,14,9,9,0,9,10,0,10,411,128,99,29,56,416,106,128,71,108,3,0,165,26,139,4,1,3,0,769,1180,169,7,89,59,10,4,49,46,3,37,255,11,117,0,105,12,86,62,12,12,214
Mandurah,Oct-20,0,0,0,0,0,46,40,6,68,61,7,179,25,154,117,41,71,5,26,23,3,22,11,11,5,1,4,18,3,15,481,168,132,36,41,468,147,118,80,123,0,0,255,52,203,6,0,6,0,938,1419,183,28,81,63,9,2,16,14,2,30,229,18,132,0,111,21,87,62,10,15,237
Mandurah,Nov-20,3,0,1,2,0,51,46,5,42,34,8,191,31,160,111,33,71,7,26,19,7,23,15,8,2,0,2,14,2,12,463,163,128,35,48,489,165,135,67,121,1,0,227,38,189,9,0,9,0,936,1399,155,9,72,54,11,9,11,10,1,25,191,18,156,1,132,23,99,62,15,22,273
Mandurah,Dec-20,2,2,0,0,0,34,27,7,24,22,2,238,47,191,87,28,53,6,32,22,10,28,12,16,4,0,4,21,0,21,470,164,125,39,49,472,122,119,86,144,1,0,219,40,179,11,2,8,1,915,1385,166,7,85,59,11,4,39,38,1,47,252,24,454,0,401,53,125,95,14,16,603
Mandurah,Jan-21,1,0,0,0,1,30,25,5,7,6,1,204,26,178,95,32,60,3,21,21,0,26,16,10,0,0,0,6,0,6,390,164,130,34,54,533,152,146,80,154,1,0,226,46,180,13,6,5,2,990,1380,162,14,71,63,9,5,74,72,2,19,255,17,213,0,139,74,166,134,8,24,396
Mandurah,Feb-21,0,0,0,0,0,51,35,16,16,14,2,171,35,136,107,42,61,4,26,19,7,24,13,11,4,0,4,14,1,13,413,180,137,43,47,503,158,119,101,124,1,0,196,51,145,6,0,6,0,932,1345,121,15,60,33,12,1,26,24,2,26,173,11,199,0,179,20,170,136,20,14,380
Mandurah,Mar-21,1,0,1,0,0,41,28,13,5,5,0,201,51,150,122,36,77,9,15,12,3,29,15,14,3,0,3,12,1,11,429,207,138,69,75,617,199,177,98,142,1,0,229,42,187,10,0,10,0,1138,1567,209,22,80,75,25,7,24,22,2,57,290,18,248,0,217,31,158,124,15,19,424
Mandurah,Apr-21,1,0,1,0,0,44,36,8,47,41,6,135,18,117,68,33,35,0,15,11,4,11,5,6,4,0,4,13,0,13,338,178,118,60,55,526,172,137,85,131,1,0,199,39,160,11,2,9,0,969,1307,172,12,87,55,10,8,18,18,0,18,208,22,153,0,125,28,126,87,30,9,301
Mandurah,May-21,1,0,0,0,1,42,38,4,20,20,0,155,29,126,112,30,78,4,25,23,2,28,14,14,4,0,4,11,1,10,398,207,163,44,59,502,124,140,95,142,1,0,223,48,175,6,0,6,0,997,1395,134,3,78,47,6,0,14,13,1,21,169,28,143,1,128,14,145,107,22,16,316
Mandurah,Jun-21,0,0,0,0,0,28,22,6,26,19,7,170,32,138,97,28,62,7,19,16,3,33,17,16,0,0,0,18,2,16,391,219,174,45,57,570,184,158,117,111,0,0,182,29,153,9,0,8,1,1037,1428,172,16,88,62,4,2,21,20,1,39,232,20,196,0,182,14,161,130,17,14,377
Mandurah,Jul-21,1,0,0,0,1,36,34,2,9,9,0,174,33,141,69,20,47,2,21,17,4,21,11,10,1,0,1,11,2,9,343,210,150,60,52,659,312,158,71,118,0,0,245,59,186,6,0,6,0,1172,1515,139,17,59,45,15,3,28,28,0,24,191,19,160,0,136,24,133,92,22,19,312
Mandurah,Aug-21,1,0,0,0,1,42,36,6,20,19,1,179,34,145,100,28,67,5,24,19,5,25,14,11,1,0,1,12,2,10,404,244,172,72,59,645,191,202,88,164,0,0,188,40,148,5,0,5,0,1141,1545,148,11,76,52,5,4,18,17,1,27,193,20,191,4,160,27,85,58,11,16,296
Mandurah,Sep-21,0,0,0,0,0,49,45,4,17,17,0,164,40,124,86,24,62,0,32,21,11,21,7,14,1,0,1,10,0,10,380,247,165,82,51,440,120,121,49,149,1,0,232,53,179,9,0,9,0,979,1359,128,16,66,39,5,2,10,10,0,35,173,24,137,0,122,15,68,47,6,15,229
Mandurah,Oct-21,1,0,1,0,0,44,39,5,31,31,0,144,29,115,102,23,74,5,26,19,7,22,7,15,1,0,1,8,1,7,379,221,150,71,61,487,112,163,78,132,2,0,230,37,193,3,1,2,0,1002,1381,95,7,46,38,3,1,13,13,0,33,141,13,138,0,125,13,111,89,14,8,262
Mandurah,Nov-21,0,0,0,0,0,44,34,10,20,19,1,182,39,143,87,23,62,2,17,14,3,18,9,9,0,0,0,9,5,4,377,262,191,71,69,564,182,173,66,142,1,0,260,54,206,5,0,5,0,1160,1537,90,7,50,30,3,0,11,11,0,15,116,18,245,0,172,73,97,63,18,16,360
Mandurah,Dec-21,0,0,0,0,0,28,22,6,19,19,0,206,37,169,127,47,75,5,24,21,3,40,24,16,1,0,1,17,5,12,462,239,195,44,52,531,175,177,66,113,0,0,205,50,155,11,8,2,1,1038,1500,170,31,74,53,7,5,13,12,1,19,202,20,135,1,120,14,77,47,14,16,232
Mandurah,Jan-22,0,0,0,0,0,41,29,12,19,19,0,188,41,147,110,52,52,6,28,23,5,29,15,14,2,0,2,3,1,2,420,224,160,64,57,537,169,196,65,106,1,0,220,54,166,7,1,6,0,1045,1465,138,4,78,49,6,1,11,9,2,25,174,21,181,1,158,22,195,172,8,15,397
Mandurah,Feb-22,1,1,0,0,0,59,50,9,19,15,4,201,38,163,119,41,72,6,32,23,9,24,11,13,4,1,3,6,0,6,465,172,121,51,46,518,154,162,74,128,0,0,189,69,120,6,1,5,0,931,1396,139,7,69,51,12,0,24,22,2,27,190,12,162,0,139,23,123,95,11,17,297
Mandurah,Mar-22,1,0,0,0,1,54,44,10,22,22,0,197,39,158,120,38,76,6,38,29,9,26,13,13,4,1,3,9,3,6,471,148,107,41,44,599,220,144,89,146,0,0,188,41,147,10,1,8,1,989,1460,160,26,67,52,6,9,22,19,3,20,202,14,196,0,182,14,83,59,7,17,293
Mandurah,Apr-22,2,1,0,0,1,50,44,6,11,11,0,185,37,148,89,38,50,1,18,13,5,20,9,11,0,0,0,11,1,10,386,123,95,28,37,599,197,180,71,150,1,0,182,39,143,8,0,8,0,949,1335,198,63,77,47,4,7,16,14,2,11,225,14,222,0,186,36,88,60,12,16,324
Mandurah,May-22,0,0,0,0,0,51,48,3,16,13,3,196,38,158,81,24,52,5,32,20,12,47,32,15,0,0,0,13,0,13,436,139,89,50,45,594,188,185,74,146,1,0,170,42,128,3,0,2,1,951,1387,170,17,93,53,6,1,14,14,0,17,201,16,184,0,163,21,197,164,7,26,397
Mandurah,Jun-22,1,0,0,0,1,82,75,7,29,28,1,192,35,157,92,26,56,10,23,13,10,25,14,11,1,0,1,16,0,16,461,139,95,44,47,624,193,189,73,168,1,0,188,47,141,4,1,3,0,1002,1463,182,24,80,68,4,6,24,24,0,34,240,7,235,0,209,26,96,72,9,15,338
Mandurah,Jul-22,0,0,0,0,0,40,22,18,7,7,0,186,30,156,79,25,51,3,37,31,6,34,14,20,0,0,0,23,2,21,406,124,72,52,35,544,153,171,91,128,1,0,184,59,125,7,0,7,0,894,1300,172,11,92,65,1,3,30,30,0,20,222,12,115,0,100,15,127,94,6,27,254
Mandurah,Aug-22,0,0,0,0,0,44,33,11,71,70,1,195,31,164,119,33,80,6,47,29,18,24,18,6,2,0,2,8,0,8,510,144,92,52,53,618,184,209,74,149,2,0,197,72,125,4,0,4,0,1016,1526,177,18,88,56,9,6,28,28,0,27,232,18,152,5,113,34,95,71,7,17,265
Mandurah,Sep-22,0,0,0,0,0,34,25,9,48,47,1,216,37,179,93,38,54,1,42,36,6,23,13,10,1,0,1,16,2,14,473,139,98,41,49,527,152,171,87,113,4,0,215,67,148,9,0,9,0,939,1412,156,16,79,45,6,10,25,25,0,31,212,15,146,0,127,19,101,74,10,17,262
Mandurah,Oct-22,0,0,0,0,0,57,35,22,11,11,0,249,49,200,109,32,72,5,33,28,5,24,13,11,1,0,1,23,4,19,507,145,95,50,37,615,170,223,67,155,0,0,217,68,149,4,0,4,0,1018,1525,127,9,57,51,5,5,10,10,0,22,159,21,112,0,99,13,111,81,10,20,244
Mandurah,Nov-22,1,0,0,0,1,68,34,34,36,35,1,234,34,200,143,49,88,6,36,31,5,31,14,17,1,1,0,23,1,22,573,133,88,45,33,620,103,279,79,158,1,0,228,55,173,9,2,5,2,1023,1596,160,9,78,57,5,11,15,14,1,33,208,22,131,0,100,31,136,113,6,17,289
Mandurah,Dec-22,0,0,0,0,0,42,32,10,5,4,1,294,52,242,132,42,81,9,55,48,7,29,14,15,2,0,2,15,0,15,574,173,133,40,62,577,101,238,95,143,0,0,209,65,144,8,0,8,0,1029,1603,150,14,79,49,5,3,10,10,0,34,194,14,329,0,261,68,182,146,7,29,525
Mandurah,Jan-23,3,0,0,3,0,65,42,23,9,9,0,232,58,174,154,48,89,17,42,30,12,29,14,15,1,0,1,21,1,20,556,185,138,47,56,658,138,263,98,158,1,0,247,73,174,13,3,10,0,1159,1715,181,14,79,66,16,6,16,15,1,42,239,20,190,1,153,36,130,90,15,25,340
Mandurah,Feb-23,1,1,0,0,0,57,42,15,31,14,17,188,39,149,134,39,85,10,44,36,8,26,12,14,1,0,1,16,0,16,498,119,76,43,55,535,97,222,88,127,1,0,222,66,156,4,0,4,0,935,1433,121,8,63,40,5,5,21,20,1,18,160,11,126,0,106,20,119,73,21,25,256
Mandurah,Mar-23,1,0,0,0,1,50,40,10,36,35,1,237,36,201,121,39,75,7,38,30,8,34,16,18,1,0,1,13,2,11,531,130,93,37,50,743,139,362,98,140,4,0,251,65,186,8,1,5,2,1182,1713,181,23,89,57,6,6,24,24,0,47,252,16,158,0,111,47,159,122,5,32,333
Mandurah,Apr-23,0,0,0,0,0,41,36,5,13,13,0,204,39,165,125,54,65,6,28,23,5,31,13,18,2,0,2,20,1,19,464,160,101,59,42,633,143,264,80,144,2,0,214,69,145,4,0,3,1,1053,1517,168,15,89,58,3,3,16,14,2,15,199,5,163,3,141,19,70,45,7,18,238
Mandurah,May-23,0,0,0,0,0,45,39,6,18,17,1,285,58,227,113,37,72,4,47,35,12,31,21,10,3,0,3,13,3,10,555,149,101,48,46,771,156,367,120,126,2,0,253,72,181,15,3,11,1,1234,1789,194,20,103,60,6,5,32,29,3,31,257,30,145,1,104,40,211,165,18,28,386
Mandurah,Jun-23,1,1,0,0,0,63,39,24,6,4,2,223,44,179,106,36,63,7,34,28,6,27,13,14,0,0,0,17,1,16,477,152,73,79,40,664,138,321,76,126,3,0,214,76,138,4,0,4,0,1074,1551,197,15,103,64,5,10,30,29,1,46,273,16,135,0,119,16,174,142,8,24,325
Mandurah,Jul-23,2,0,0,2,0,40,30,10,17,17,0,221,42,179,75,34,37,4,32,25,7,25,10,15,5,1,4,13,0,13,430,123,84,39,43,655,148,293,79,134,1,0,169,53,116,3,1,2,0,993,1423,216,57,87,54,10,8,18,18,0,34,268,20,106,3,75,28,136,103,10,23,262
Mandurah,Aug-23,1,1,0,0,0,38,23,15,9,9,0,204,35,169,118,33,75,10,43,38,5,28,12,16,0,0,0,9,0,9,450,117,90,27,62,712,170,306,82,150,4,0,184,62,122,2,0,2,0,1077,1527,224,22,117,69,7,9,27,26,1,39,290,19,119,1,106,12,117,86,6,25,255
Mandurah,Sep-23,0,0,0,0,0,46,32,14,11,10,1,246,61,185,138,52,78,8,44,39,5,36,18,18,2,0,2,8,1,7,531,117,96,21,45,683,196,298,67,121,1,0,189,63,126,5,0,5,0,1039,1570,203,31,93,62,11,6,12,12,0,30,245,16,107,2,96,9,94,63,3,28,217
